	Adult_AdrenalGland	Adult_Colon	Adult_Esophagus	Adult_GallBladder	Adult_Heart	Adult_Kidney	Adult_Liver	Adult_Lung	Adult_Ovary	Adult_Pancreas	Adult_Prostate	Adult_Rectum	Adult_Retina	Adult_SpinalCord	Adult_UrinaryBladder	Fetal_Brain	Fetal_Gut	Fetal_Heart	Fetal_Liver	Fetal_Placenta	Fetal_Testis	Immune_CD4	Immune_Monocyte	Immune_NK
GO:0072358	0	0	0	10.5729182064788	6.53619172254965	0	0	12.5401477575517	0	0	0	0	0	0	0	0	0	14.6664818237178	0	0	0	0	0	0
GO:0001944	0	0	0	6.17538738526891	0	0	0	15.4451511777159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0001568	0	0	0	5.39703333948719	0	0	0	16.0504370024845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903034	0	0	0	19.0443018618637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.0255316649345	0
GO:0050818	0	0	0	11.5029751341171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56843330103807	0	0	10.4551351708224	0
GO:0002253	0	0	0	10.1442860390891	0	0	0	5.74148434184021	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06830296638883	24.9637929093466	9.15207146385221
GO:0002443	0	0	0	8.12515110364021	0	0	0	7.38740528527968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49184150068109	4.80851111000612
GO:0002449	0	0	0	6.17059121300542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99573227355399
GO:1903035	0	0	0	7.15621663828064	0	0	0	4.98936315882072	0	0	0	0	0	0	0	0	0	0	0	3.20645330486964	0	0	15.8869839299949	0
GO:0032102	0	0	0	6.35963387047245	0	0	0	4.43121687886465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0361572290799	0
GO:0072376	0	0	0	61.5226942687807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.5006215248375	0
GO:2000257	0	0	0	24.0201032032843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.6012401898283	0
GO:1900046	0	0	0	11.7704016953649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7902194821687	0
GO:1900047	0	0	0	11.811331500785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6848874328444	0	0	18.0422443082321	0
GO:1900048	0	0	0	5.36659620730133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.40863057189496	0
GO:0006954	0	0	0	14.4224800422832	0	0	0	3.87280229227486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.0717268260039	0
GO:0002526	0	0	0	26.2249241275125	0	0	0	4.84215914412435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.7173975085015	0
GO:2000258	0	0	0	8.65072458404076	0	0	0	4.98496754734768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05548227795977	0
GO:0002250	0	0	0	7.31122238442763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0002460	0	0	0	8.38616492900983	0	0	0	3.26491976336961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019724	0	0	0	9.43098704309181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016064	0	0	0	9.72283405284287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006959	0	0	0	33.2774785239655	0	0	0	9.76372561016097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1025607501081	0
GO:0002455	0	0	0	15.4815188218868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006897	0	0	0	12.789468962131	0	0	0	12.4778813688257	0	0	0	0	0	0	0	0	0	0	0	8.14562963498375	0	0	13.7385495168281	0
GO:0006898	0	0	0	10.2601624964749	0	0	0	10.780557571257	0	0	0	0	0	0	0	0	0	0	0	9.18078156973464	0	0	0	0
GO:0043277	0	0	0	7.49654244421784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4956456281553	0
GO:0008228	0	0	0	5.90712339867423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87280229227486	0
GO:0050764	0	0	0	6.2450673059069	0	0	0	3.90207267457498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.199385812874	0
GO:2000425	0	0	0	5.45146854604221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43268804875353	0
